time,pid,status,create_time,puids_real,puids_effective,puids_saved,pgids_real,pgids_effective,pgids_saved,usr_cpu,kernel_cpu,children_user,children_system,iowait,cpu_affinity,mem_percent,rss,vms,shared,text,lib,data,dirty_pages,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars,num_threads,voluntary,involuntary,pname,faultFlag
2022-05-04 00:43:15,9302,running,1651596190.5,0,0,0,0,0,0,3.75,0.6,0.0,0.0,0.0,-1,1.5035906583342138,3025506304,3193704448,51642368,81920,0,2971426816,0,81,22,0,4096,98472,1623,1,0,5,blockMesh,0
2022-05-04 00:44:15,9302,running,1651596190.5,0,0,0,0,0,0,63.11,1.22,0.0,0.0,0.0,-1,2.3050514668797097,4638195712,4806529024,51642368,81920,0,4584251392,0,81,22,0,4096,98472,1623,1,24,29,blockMesh,0
2022-05-04 00:45:15,9302,running,1651596190.5,0,0,0,0,0,0,114.29,10.05,0.0,0.0,0.0,-1,12.929024419839477,26015621120,26183847936,51724288,81920,0,25961570304,0,81,917,0,7311360,98472,7300921,1,44,53,blockMesh,0
2022-05-04 00:46:15,9302,running,1651596190.5,0,0,0,0,0,0,174.27,10.11,0.0,0.0,0.0,-1,12.929024419839477,26015621120,26183847936,51724288,81920,0,25961570304,0,81,11655,0,95277056,98472,95265076,1,65,1023,blockMesh,0
2022-05-04 00:47:15,9302,running,1651596190.5,0,0,0,0,0,0,234.11,10.26,0.0,0.0,0.0,-1,12.929024419839477,26015621120,26183847936,51724288,81920,0,25961570304,0,81,41134,0,336769024,98472,336756471,1,80,1062,blockMesh,0
2022-05-04 00:48:15,9302,running,1651596190.5,0,0,0,0,0,0,293.87,10.49,0.0,0.0,0.0,-1,12.929079380920822,26015731712,26183847936,51736576,81920,0,25961570304,0,81,65894,0,539602944,98472,539590391,1,122,5076,blockMesh,0
2022-05-04 00:49:15,9302,running,1651596190.5,0,0,0,0,0,0,353.56,10.78,0.0,0.0,0.01,-1,12.929079380920822,26015731712,26183847936,51736576,81920,0,25961570304,0,81,94684,0,775450624,98472,775438071,1,187,8029,blockMesh,0
2022-05-04 00:50:15,9302,running,1651596190.5,0,0,0,0,0,0,413.19,11.13,0.0,0.0,0.01,-1,12.929079380920822,26015731712,26183847936,51736576,81920,0,25961570304,0,81,123454,0,1011134464,98472,1011121911,1,248,10480,blockMesh,0
2022-05-04 00:51:15,9327,running,1651596674.88,0,0,0,0,0,0,0.25,0.01,0.0,0.0,0.0,-1,0.03325959659665514,66924544,1098043392,55390208,2281472,0,842125312,0,139,8,0,4096,509341,1211,1,0,3,decomposePar,0
2022-05-04 00:52:15,9327,running,1651596674.88,0,0,0,0,0,0,59.47,0.85,0.0,0.0,0.0,-1,1.6628678720744596,3346001920,3543863296,55418880,2281472,0,3287945216,0,32726,8,0,4096,267452312,1211,1,0,72,decomposePar,0
