time,pid,status,create_time,puids_real,puids_effective,puids_saved,pgids_real,pgids_effective,pgids_saved,usr_cpu,kernel_cpu,children_user,children_system,iowait,cpu_affinity,mem_percent,rss,vms,shared,text,lib,data,dirty_pages,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars,num_threads,voluntary,involuntary,pname,faultFlag
2022-05-05 17:35:00,64542,running,1651743274.3,0,0,0,0,0,0,53.31,4.92,0.0,0.0,0.0,31,0.23048438361279586,463777792,1213263872,62955520,438272,0,570138624,0,24620,28111,0,8192,77242995,63488781,3,344,568,simpleFoam,0
2022-05-05 17:35:00,64541,running,1651743274.3,0,0,0,0,0,0,54.51,3.55,0.0,0.0,0.0,29,0.228847764746053,460484608,1209667584,63520768,438272,0,566542336,0,2571,6202,0,0,14592581,604721,3,439,952,simpleFoam,0
2022-05-05 17:35:00,64540,running,1651743274.3,0,0,0,0,0,0,54.43,3.81,0.0,0.0,0.0,27,0.23209250414106306,467013632,1216401408,63283200,438272,0,573276160,0,2571,5808,0,0,14597136,494694,3,423,73,simpleFoam,0
2022-05-05 17:35:00,64539,running,1651743274.29,0,0,0,0,0,0,53.5,4.72,0.0,0.0,0.0,25,0.2397443080217673,482410496,1231667200,63180800,438272,0,588541952,0,14458,16693,0,0,66895648,52726493,3,487,235,simpleFoam,0
2022-05-05 17:35:00,64538,running,1651743274.29,0,0,0,0,0,0,53.88,4.36,0.0,0.0,0.0,23,0.23085689760858435,464527360,1213997056,62971904,438272,0,570871808,0,14189,16300,0,0,70275325,56372925,3,546,118,simpleFoam,0
2022-05-05 17:35:00,64537,running,1651743274.29,0,0,0,0,0,0,54.6,3.64,0.0,0.0,0.0,21,0.22607528353149614,454905856,1204277248,63262720,438272,0,561152000,0,2559,5412,0,0,14505059,384606,3,684,82,simpleFoam,0
2022-05-05 17:35:00,64536,running,1651743274.29,0,0,0,0,0,0,54.59,3.64,0.0,0.0,0.0,19,0.22608953270073398,454934528,1204035584,63361024,438272,0,560910336,0,2575,5412,0,0,14635525,384609,3,674,117,simpleFoam,0
2022-05-05 17:35:00,64535,running,1651743274.28,0,0,0,0,0,0,53.48,4.76,0.0,0.0,0.0,17,0.23606395116720136,475004928,1224372224,63139840,438272,0,581246976,0,21593,23111,0,0,63016094,49049790,3,752,307,simpleFoam,0
2022-05-05 17:35:00,64534,running,1651743274.28,0,0,0,0,0,0,54.61,3.45,0.0,0.0,0.0,15,0.2290411463285661,460873728,1209638912,63750144,438272,0,566513664,0,3003,850,0,0,14987821,141844,3,493,119,simpleFoam,0
2022-05-05 17:35:00,64533,running,1651743274.28,0,0,0,0,0,0,54.72,3.46,0.0,0.0,0.0,13,0.23261361661604585,468062208,1217228800,63250432,438272,0,574103552,0,2956,850,0,0,14618121,141842,3,642,597,simpleFoam,0
2022-05-05 17:35:00,64532,running,1651743274.27,0,0,0,0,0,0,53.04,5.22,0.0,0.0,0.0,30,0.22825947761609197,459300864,1208651776,63062016,438272,0,565526528,0,11127,14097,0,0,59807023,46555097,3,511,102,simpleFoam,0
2022-05-05 17:35:00,64531,running,1651743274.27,0,0,0,0,0,0,54.43,3.81,0.0,0.0,0.0,11,0.2201008104296428,442884096,1192419328,62779392,438272,0,549294080,0,2921,850,0,0,14319986,141845,3,735,37,simpleFoam,0
2022-05-05 17:35:00,64530,running,1651743274.27,0,0,0,0,0,0,53.74,4.35,0.0,0.0,0.0,28,0.22552160152682696,453791744,1203167232,63275008,438272,0,560041984,0,2557,6204,0,0,14484541,604782,3,561,258,simpleFoam,0
2022-05-05 17:35:00,64529,running,1651743274.27,0,0,0,0,0,0,54.47,3.56,0.0,0.0,0.0,9,0.2211430353796084,444981248,1194192896,63221760,438272,0,551067648,0,2927,850,0,0,14381032,141845,3,830,135,simpleFoam,0
2022-05-05 17:35:00,64528,running,1651743274.27,0,0,0,0,0,0,53.6,4.64,0.0,0.0,0.0,63,0.24041198338033895,483753984,1233231872,63082496,438272,0,590106624,0,17850,19600,0,4096,70340984,56508351,3,592,75,simpleFoam,0
2022-05-05 17:35:00,64527,running,1651743274.27,0,0,0,0,0,0,54.41,3.85,0.0,0.0,0.0,26,0.2257231254917617,454197248,1202876416,63926272,438272,0,559751168,0,2593,5807,0,0,14775545,494689,3,534,73,simpleFoam,0
2022-05-05 17:35:00,64526,running,1651743274.27,0,0,0,0,0,0,53.43,4.83,0.0,0.0,0.0,62,0.2329942729942559,468828160,1218392064,62902272,438272,0,575266816,0,10751,14079,0,0,67617991,53720266,3,554,79,simpleFoam,0
2022-05-05 17:35:00,64525,running,1651743274.27,0,0,0,0,0,0,55.1,3.14,0.0,0.0,0.0,61,0.2252488317157032,453242880,1202434048,63279104,438272,0,559308800,0,2578,6203,0,0,14663582,604777,3,652,304,simpleFoam,0
2022-05-05 17:35:00,64524,running,1651743274.27,0,0,0,0,0,0,53.35,4.79,0.0,0.0,0.0,24,0.2288192664075774,460427264,1209815040,63033344,438272,0,566689792,0,14342,16693,0,0,68187054,54859464,3,614,790,simpleFoam,0
2022-05-05 17:35:00,64523,running,1651743274.26,0,0,0,0,0,0,54.52,3.73,0.0,0.0,0.0,60,0.22247431490554093,447660032,1197047808,63078400,438272,0,553922560,0,2596,6203,0,0,14805901,604776,3,602,36,simpleFoam,0
2022-05-05 17:35:00,64522,running,1651743274.26,0,0,0,0,0,0,54.52,3.73,0.0,0.0,0.0,59,0.23410570819480514,471064576,1220349952,63078400,438272,0,577224704,0,2599,5807,0,0,14846122,494689,3,625,55,simpleFoam,0
2022-05-05 17:35:00,64521,running,1651743274.26,0,0,0,0,0,0,53.52,4.64,0.0,0.0,0.0,22,0.2330064865678883,468852736,1218142208,63148032,438272,0,575016960,0,14212,16296,0,0,69840598,55961621,3,600,2356,simpleFoam,0
2022-05-05 17:35:00,64520,running,1651743274.26,0,0,0,0,0,0,55.21,3.04,0.0,0.0,0.0,58,0.2378878448296411,478674944,1227399168,63614976,438272,0,584273920,0,2751,5807,0,0,16089019,494688,3,600,135,simpleFoam,0
2022-05-05 17:35:00,64519,running,1651743274.26,0,0,0,0,0,0,54.13,4.11,0.0,0.0,0.0,57,0.22991848803449424,462639104,1211822080,63246336,438272,0,568696832,0,14145,16729,0,0,63185931,49019877,3,740,83,simpleFoam,0
2022-05-05 17:35:00,64518,running,1651743274.26,0,0,0,0,0,0,54.38,3.59,0.0,0.0,0.0,20,0.22452008848896945,451776512,1200615424,63778816,438272,0,557490176,0,2564,5434,0,0,14548309,385267,3,594,1625,simpleFoam,0
2022-05-05 17:35:00,64517,running,1651743274.26,0,0,0,0,0,0,53.47,4.69,0.0,0.0,0.0,56,0.2415905932358665,486125568,1235570688,62984192,438272,0,592445440,0,14304,16731,0,0,66439375,52255044,3,671,1637,simpleFoam,0
2022-05-05 17:35:00,64516,running,1651743274.26,0,0,0,0,0,0,54.28,3.85,0.0,0.0,0.0,7,0.22196134481297974,446627840,1195880448,63062016,438272,0,552755200,0,3296,850,0,0,14278962,141845,3,795,2167,simpleFoam,0
2022-05-05 17:35:00,64515,running,1651743274.26,0,0,0,0,0,0,53.94,4.27,0.0,0.0,0.0,55,0.2297698895552999,462340096,1211547648,63238144,438272,0,568422400,0,14679,16331,0,0,66941383,53070218,3,661,1238,simpleFoam,0
2022-05-05 17:35:00,64514,running,1651743274.26,0,0,0,0,0,0,53.86,4.33,0.0,0.0,0.0,54,0.2350726161073708,473010176,1222156288,63344640,438272,0,579031040,0,14008,16340,0,0,60396063,46110409,3,640,1807,simpleFoam,0
2022-05-05 17:35:00,64513,running,1651743274.26,0,0,0,0,0,0,54.2,3.98,0.0,0.0,0.0,18,0.23563444049446164,474140672,1223483392,63119360,438272,0,580358144,0,2568,5433,0,0,14579364,385258,3,764,460,simpleFoam,0
2022-05-05 17:35:00,64512,running,1651743274.26,0,0,0,0,0,0,54.96,3.3,0.0,0.0,0.0,53,0.2308833603514545,464580608,1211682816,63328256,438272,0,568557568,0,2602,5434,0,0,14848861,385269,3,811,29,simpleFoam,0
2022-05-05 17:35:00,64511,running,1651743274.25,0,0,0,0,0,0,54.67,3.54,0.0,0.0,0.0,52,0.2331001239657368,469041152,1218007040,63610880,438272,0,574881792,0,2586,5434,0,0,14710738,385269,3,715,1680,simpleFoam,0
